seq_id,alignment_start,alignment_end,envelope_start,envelope_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,bit_score,E-value,significance,clan
AT1G34130.1,45,521,40,521,PF02516.13,STT3,Family,6,488,488,398.8,3.5e-119,1,CL0111
AT1G32870.1,12,135,11,135,PF02365.14,NAM,Family,2,117,117,115.4,2.5e-33,1,No_clan
AT1G32870.2,12,135,11,135,PF02365.14,NAM,Family,2,117,117,115.5,2.5e-33,1,No_clan
AT1G18000.1,60,185,54,190,PF05978.15,UNC-93,Family,32,152,157,51.9,6.1e-14,1,CL0015
AT1G14290.1,98,234,98,234,PF04116.12,FA_hydroxylase,Family,1,133,133,90.0,1.5e-25,1,No_clan
AT1G61800.1,95,384,95,384,PF03151.15,TPT,Family,1,290,290,388.5,1.8e-116,1,CL0184
AT1G77610.1,10,296,7,297,PF03151.15,TPT,Family,4,289,290,173.9,4.2e-51,1,CL0184
AT1G11080.2,56,485,55,485,PF00450.21,Peptidase_S10,Domain,2,419,419,467.7,4.4e-140,1,CL0028
AT1G11080.1,56,485,55,485,PF00450.21,Peptidase_S10,Domain,2,419,419,467.7,4.3e-140,1,CL0028
AT1G55670.1,63,154,62,155,PF01241.17,PSI_PSAK,Family,2,79,80,93.4,7.3e-27,1,No_clan
AT1G61280.1,13,131,13,131,PF08510.11,PIG-P,Family,1,121,121,116.6,5.3e-34,1,No_clan
AT1G11890.1,37,118,36,118,PF13774.5,Longin,Domain,2,84,84,84.7,3.1e-24,1,No_clan
AT1G11890.1,133,213,132,217,PF00957.20,Synaptobrevin,Family,2,82,89,65.0,3.6e-18,1,CL0445
AT1G48140.1,1,85,1,85,PF08285.10,DPM3,Family,1,91,91,78.7,2.5e-22,1,No_clan
AT1G48140.2,1,74,1,77,PF08285.10,DPM3,Family,1,80,91,59.2,3.1e-16,1,No_clan
AT1G48230.1,14,300,9,300,PF03151.15,TPT,Family,5,290,290,77.4,1.1e-21,1,CL0184
AT1G72090.1,66,144,65,156,PF00919.19,UPF0004,Family,2,83,98,68.8,2.9e-19,1,CL0304
AT1G72090.1,205,376,201,376,PF04055.20,Radical_SAM,Domain,5,167,167,71.6,9.3e-20,1,CL0036
AT1G32410.1,17,131,17,134,PF04133.13,Vps55,Family,1,114,117,115.4,1.2e-33,1,No_clan
AT1G32410.2,17,131,17,134,PF04133.13,Vps55,Family,1,114,117,115.4,1.2e-33,1,No_clan
AT1G32410.3,17,131,17,134,PF04133.13,Vps55,Family,1,114,117,115.4,1.2e-33,1,No_clan
AT1G32410.4,17,131,17,134,PF04133.13,Vps55,Family,1,114,117,115.4,1.2e-33,1,No_clan
AT1G32410.5,17,131,17,134,PF04133.13,Vps55,Family,1,114,117,115.4,1.2e-33,1,No_clan
AT1G68000.1,18,80,17,80,PF01066.20,CDP-OH_P_transf,Family,2,66,66,54.7,1.2e-14,1,No_clan
AT1G65240.1,74,252,74,255,PF14543.5,TAXi_N,Domain,1,175,179,143.8,5.8e-42,1,CL0129
AT1G65240.1,274,422,273,423,PF14541.5,TAXi_C,Domain,2,160,161,69.9,1.9e-19,1,CL0129
AT1G09380.1,9,149,6,150,PF00892.19,EamA,Family,4,136,137,58.2,9e-16,1,CL0184
AT1G09380.1,185,323,184,324,PF00892.19,EamA,Family,2,136,137,78.2,6.2e-22,1,CL0184
AT1G80310.1,32,147,31,147,PF16983.4,MFS_MOT1,Family,2,118,118,118.1,2.2e-34,1,CL0062
AT1G80310.1,273,390,272,390,PF16983.4,MFS_MOT1,Family,2,118,118,112.2,1.4e-32,1,CL0062
AT1G74360.1,39,82,38,83,PF08263.11,LRRNT_2,Family,2,40,41,19.6,0.00077,1,No_clan
AT1G74360.1,105,145,87,147,PF13855.5,LRR_8,Repeat,19,59,61,30.2,2.6e-07,1,CL0022
AT1G74360.1,157,172,155,173,PF13516.5,LRR_6,Repeat,3,18,24,9.0,1.5,1,CL0022
AT1G74360.1,251,267,250,267,PF13516.5,LRR_6,Repeat,2,18,24,9.4,1.1,1,CL0022
AT1G74360.1,277,336,276,336,PF13855.5,LRR_8,Repeat,2,61,61,28.8,7.1e-07,1,CL0022
AT1G74360.1,421,481,421,481,PF13855.5,LRR_8,Repeat,1,61,61,33.7,2.2e-08,1,CL0022
AT1G74360.1,815,1083,814,1085,PF00069.24,Pkinase,Domain,2,260,264,161.9,1.7e-47,1,CL0016
AT1G68530.1,81,369,81,370,PF08392.11,FAE1_CUT1_RppA,Family,1,289,290,452.5,5.2e-136,1,CL0046
AT1G68530.1,387,467,384,468,PF08541.9,ACP_syn_III_C,Domain,12,89,90,46.0,4e-12,1,CL0046
AT1G68530.2,81,350,81,365,PF08392.11,FAE1_CUT1_RppA,Family,1,270,290,423.8,2.9e-127,1,CL0046
AT1G34180.2,18,154,17,155,PF02365.14,NAM,Family,2,116,117,111.5,4.2e-32,1,No_clan
AT1G34180.1,18,142,17,143,PF02365.14,NAM,Family,2,116,117,113.3,1.2e-32,1,No_clan
AT1G32080.1,276,500,276,503,PF04172.15,LrgB,Family,1,210,214,146.3,8.5e-43,1,No_clan
AT3G07950.1,44,142,44,142,PF08551.9,DUF1751,Domain,1,99,99,105.5,1.6e-30,1,CL0207
AT3G51870.1,91,180,86,182,PF00153.26,Mito_carr,Family,9,95,97,84.0,4.7e-24,1,No_clan
AT3G51870.1,184,270,183,273,PF00153.26,Mito_carr,Family,2,94,97,67.3,7.6e-19,1,No_clan
AT3G51870.1,276,362,273,364,PF00153.26,Mito_carr,Family,4,95,97,69.1,2.1e-19,1,No_clan
AT3G04080.1,68,469,62,471,PF01150.16,GDA1_CD39,Family,8,412,423,320.8,1e-95,1,CL0108
AT3G54820.1,31,265,30,265,PF00230.19,MIP,Family,2,227,227,274.7,5.7e-82,1,No_clan
AT3G28080.1,25,155,13,156,PF00892.19,EamA,Family,13,136,137,37.4,2.4e-09,1,CL0184
AT3G28080.2,25,147,13,148,PF00892.19,EamA,Family,13,136,137,28.0,1.8e-06,1,CL0184
AT3G28080.3,25,155,13,156,PF00892.19,EamA,Family,13,136,137,38.9,8.2e-10,1,CL0184
AT3G13080.1,327,593,325,594,PF00664.22,ABC_membrane,Family,3,273,274,82.0,5.1e-23,1,CL0241
AT3G13080.1,658,792,658,793,PF00005.26,ABC_tran,Domain,1,136,137,68.5,7.6e-19,1,CL0023
AT3G13080.1,953,1194,950,1212,PF00664.22,ABC_membrane,Family,4,247,274,102.9,2.2e-29,1,CL0241
AT3G13080.1,1286,1434,1286,1434,PF00005.26,ABC_tran,Domain,1,137,137,102.7,2.1e-29,1,CL0023
AT3G13080.2,327,593,325,594,PF00664.22,ABC_membrane,Family,3,273,274,82.0,4.9e-23,1,CL0241
AT3G13080.2,658,792,658,793,PF00005.26,ABC_tran,Domain,1,136,137,68.5,7.4e-19,1,CL0023
AT3G13080.2,953,1194,950,1212,PF00664.22,ABC_membrane,Family,4,247,274,102.9,2.1e-29,1,CL0241
AT3G13080.2,1286,1409,1286,1409,PF00005.26,ABC_tran,Domain,1,137,137,66.0,4.6e-18,1,CL0023
AT3G13080.3,327,593,325,594,PF00664.22,ABC_membrane,Family,3,273,274,82.7,3.1e-23,1,CL0241
AT3G13080.3,658,792,658,793,PF00005.26,ABC_tran,Domain,1,136,137,69.1,5e-19,1,CL0023
AT3G13080.3,953,1113,950,1119,PF00664.22,ABC_membrane,Family,4,166,274,67.3,1.5e-18,1,CL0241
AT3G13080.4,327,593,325,594,PF00664.22,ABC_membrane,Family,3,273,274,82.7,3.1e-23,1,CL0241
AT3G13080.4,658,792,658,793,PF00005.26,ABC_tran,Domain,1,136,137,69.1,5e-19,1,CL0023
AT3G13080.4,953,1113,950,1119,PF00664.22,ABC_membrane,Family,4,166,274,67.3,1.5e-18,1,CL0241
AT3G08580.1,79,175,77,176,PF00153.26,Mito_carr,Family,4,96,97,80.7,5.2e-23,1,No_clan
AT3G08580.1,182,278,181,281,PF00153.26,Mito_carr,Family,2,94,97,83.9,5.3e-24,1,No_clan
AT3G08580.1,285,368,283,375,PF00153.26,Mito_carr,Family,4,90,97,58.5,4.3e-16,1,No_clan
AT3G08580.2,79,175,77,176,PF00153.26,Mito_carr,Family,4,96,97,80.7,5.2e-23,1,No_clan
AT3G08580.2,182,278,181,281,PF00153.26,Mito_carr,Family,2,94,97,83.9,5.3e-24,1,No_clan
AT3G08580.2,285,368,283,375,PF00153.26,Mito_carr,Family,4,90,97,58.5,4.3e-16,1,No_clan
AT3G18470.1,5,103,5,103,PF04749.16,PLAC8,Family,1,98,98,93.0,1.6e-26,1,No_clan
AT3G53420.1,31,266,31,266,PF00230.19,MIP,Family,1,227,227,290.8,7e-87,1,No_clan
AT3G53420.2,31,266,31,266,PF00230.19,MIP,Family,1,227,227,290.8,7e-87,1,No_clan
AT3G28960.1,15,396,14,399,PF01490.17,Aa_trans,Family,2,406,409,209.5,6.1e-62,1,CL0062
AT3G03350.2,243,339,237,348,PF00106.24,adh_short,Domain,90,186,195,96.6,1.2e-27,1,CL0063
AT3G01311.1,1,142,1,142,PF04601.12,DUF569,Domain,1,142,142,215.3,2.1e-64,1,CL0066
AT3G23430.1,2,38,2,52,PF03105.18,SPX,Domain,1,37,383,47.4,2.5e-12,1,No_clan
AT3G23430.1,73,336,39,336,PF03105.18,SPX,Domain,143,383,383,180.4,9.5e-53,1,No_clan
AT3G23430.1,426,759,425,759,PF03124.13,EXS,Family,2,329,329,288.2,7.9e-86,1,CL0182
AT3G61050.1,68,247,66,248,PF17047.4,SMP_LBD,Domain,3,179,180,57.1,1.4e-15,1,CL0648
AT3G61050.1,263,359,263,364,PF00168.29,C2,Domain,1,98,103,80.4,8.9e-23,1,CL0154
AT3G61050.2,68,247,66,248,PF17047.4,SMP_LBD,Domain,3,179,180,57.1,1.4e-15,1,CL0648
AT3G61050.2,263,359,263,364,PF00168.29,C2,Domain,1,98,103,80.4,8.9e-23,1,CL0154
AT3G48310.1,33,465,33,478,PF00067.21,p450,Domain,1,446,463,320.1,2e-95,1,No_clan
AT3G18350.1,457,686,457,686,PF04842.11,DUF639,Family,1,231,231,378.0,1.4e-113,1,No_clan
AT3G09990.1,117,411,114,413,PF01733.17,Nucleoside_tran,Family,4,307,309,93.7,1.3e-26,1,CL0015
AT3G17420.1,155,422,154,425,PF00069.24,Pkinase,Domain,2,259,264,168.8,1.4e-49,1,CL0016
AT3G13620.1,53,422,30,446,PF13520.5,AA_permease_2,Family,24,410,425,126.6,1.1e-36,1,CL0062
AT3G05960.1,25,479,24,482,PF00083.23,Sugar_tr,Family,2,449,452,382.2,3.2e-114,1,CL0015
AT3G20920.1,107,232,6,257,PF03839.15,Sec62,Family,70,184,217,53.3,2.3e-14,1,No_clan
AT3G20920.2,122,231,6,256,PF03839.15,Sec62,Family,72,184,217,54.0,1.4e-14,1,No_clan
AT3G54830.1,150,494,148,496,PF01490.17,Aa_trans,Family,3,359,409,191.4,1.9e-56,1,CL0062
AT3G10710.1,69,211,68,211,PF04043.14,PMEI,Domain,2,154,154,86.8,1.7e-24,1,No_clan
AT3G10710.1,255,546,255,547,PF01095.18,Pectinesterase,Family,1,297,298,475.7,3.4e-143,1,CL0268
AT3G61870.1,88,265,87,265,PF13301.5,DUF4079,Family,2,141,141,177.7,1.2e-52,1,No_clan
AT3G61870.2,88,223,87,234,PF13301.5,DUF4079,Family,2,99,141,99.5,1.6e-28,1,No_clan
AT3G52950.1,70,116,64,119,PF00571.27,CBS,Domain,7,53,57,24.2,3.2e-05,1,No_clan
AT3G52950.1,130,175,130,189,PF00571.27,CBS,Domain,1,47,57,30.5,3.3e-07,1,No_clan
AT3G52950.1,238,285,232,288,PF00571.27,CBS,Domain,6,54,57,25.6,1.2e-05,1,No_clan
AT3G52950.1,298,337,298,346,PF00571.27,CBS,Domain,1,40,57,21.4,0.00025,1,No_clan
AT3G52950.1,417,500,416,502,PF00564.23,PB1,Domain,2,82,84,60.6,9.3e-17,1,CL0072
AT3G52950.2,70,116,64,119,PF00571.27,CBS,Domain,7,53,57,24.2,3.2e-05,1,No_clan
AT3G52950.2,130,175,130,189,PF00571.27,CBS,Domain,1,47,57,30.5,3.3e-07,1,No_clan
AT3G52950.2,238,285,232,288,PF00571.27,CBS,Domain,6,54,57,25.6,1.2e-05,1,No_clan
AT3G52950.2,298,337,298,346,PF00571.27,CBS,Domain,1,40,57,21.4,0.00025,1,No_clan
AT3G52950.2,417,500,416,502,PF00564.23,PB1,Domain,2,82,84,60.6,9.3e-17,1,CL0072
AT3G20950.1,60,500,43,508,PF00067.21,p450,Domain,14,454,463,289.9,3e-86,1,No_clan
AT3G12360.1,78,190,50,194,PF12796.6,Ank_2,Repeat,1,80,84,53.9,1.9e-14,1,CL0465
AT3G12360.1,203,290,202,295,PF12796.6,Ank_2,Repeat,2,80,84,63.7,1.7e-17,1,CL0465
AT3G12360.1,301,327,300,334,PF00023.29,Ank,Repeat,3,29,32,15.7,0.014,1,CL0465
AT3G12360.1,413,519,412,519,PF13962.5,PGG,Domain,2,116,116,95.3,1.9e-27,1,No_clan
AT3G28320.1,2,276,1,276,PF05055.11,DUF677,Family,77,336,336,239.2,4.9e-71,1,CL0133
AT3G09550.1,92,203,74,207,PF12796.6,Ank_2,Repeat,1,79,84,51.1,1.4e-13,1,CL0465
AT3G09550.1,218,303,216,307,PF12796.6,Ank_2,Repeat,3,79,84,54.9,9e-15,1,CL0465
AT3G09550.1,314,345,313,346,PF00023.29,Ank,Repeat,2,31,32,17.9,0.0029,1,CL0465
AT3G09550.1,429,533,426,533,PF13962.5,PGG,Domain,4,116,116,92.2,1.7e-26,1,No_clan
AT3G44910.1,45,439,42,443,PF00999.20,Na_H_Exchanger,Family,3,375,381,94.6,4.9e-27,1,CL0064
AT3G52760.1,94,230,93,256,PF04893.16,Yip1,Domain,2,152,172,50.1,2.4e-13,1,CL0112
AT3G55100.1,52,204,52,204,PF00005.26,ABC_tran,Domain,1,137,137,94.6,6.8e-27,1,CL0023
AT3G55100.1,359,566,356,566,PF01061.23,ABC2_membrane,Family,4,210,210,134.2,3.8e-39,1,CL0181
AT3G55990.1,138,191,138,192,PF14416.5,PMR5N,Domain,1,52,53,77.6,6.1e-22,1,No_clan
AT3G55990.1,193,481,193,482,PF13839.5,PC-Esterase,Family,1,283,284,312.8,2.6e-93,1,CL0264
AT3G14650.1,88,487,80,502,PF00067.21,p450,Domain,29,439,463,268.0,1.3e-79,1,No_clan
AT3G28670.1,29,406,29,411,PF14778.5,ODR4-like,Family,1,365,370,343.1,1.6e-102,1,No_clan
AT3G05010.1,34,287,33,287,PF10160.8,Tmemb_40,Family,2,258,258,369.0,1.1e-110,1,No_clan
AT3G50810.1,9,137,6,137,PF04535.11,DUF588,Domain,4,150,150,72.0,4.1e-20,1,CL0396
AT3G48540.1,67,183,66,184,PF00383.22,dCMP_cyt_deam_1,Family,2,100,101,87.5,4.2e-25,1,CL0109
AT3G54300.1,32,97,32,107,PF13774.5,Longin,Domain,1,68,84,68.6,3.3e-19,1,No_clan
AT3G54300.1,148,234,146,234,PF00957.20,Synaptobrevin,Family,3,89,89,107.4,2.1e-31,1,CL0445
AT3G54300.2,32,97,32,107,PF13774.5,Longin,Domain,1,68,84,68.6,3.3e-19,1,No_clan
AT3G54300.2,148,234,146,234,PF00957.20,Synaptobrevin,Family,3,89,89,107.4,2.1e-31,1,CL0445
AT3G47800.1,33,353,32,354,PF01263.19,Aldose_epim,Family,2,300,301,320.7,8.5e-96,1,CL0103
AT3G05880.1,6,52,5,53,PF01679.16,Pmp3,Family,2,48,49,71.4,4.7e-20,1,No_clan
AT3G58970.1,299,428,284,430,PF01544.17,CorA,Family,162,290,292,38.3,8.4e-10,1,No_clan
AT3G45720.1,93,500,91,510,PF00854.20,PTR2,Family,3,387,395,240.5,2.4e-71,1,CL0015
AT3G59320.1,10,301,10,301,PF06027.11,SLC35F,Family,1,299,299,475.5,7.1e-143,1,CL0184
AT3G59320.2,1,200,1,200,PF06027.11,SLC35F,Family,99,299,299,333.7,1.1e-99,1,CL0184
AT3G57830.1,26,65,25,66,PF08263.11,LRRNT_2,Family,2,40,41,37.2,2.4e-09,1,No_clan
AT3G57830.1,117,139,117,139,PF00560.32,LRR_1,Repeat,1,23,23,12.8,0.12,1,CL0022
AT3G57830.1,370,652,363,655,PF00069.24,Pkinase,Domain,8,258,264,101.3,5.3e-29,1,CL0016
AT3G42950.1,155,444,132,450,PF00295.16,Glyco_hydro_28,Domain,46,320,325,165.2,1.8e-48,1,CL0268
AT3G04090.1,5,223,1,223,PF00230.19,MIP,Family,8,227,227,40.5,2.2e-10,1,No_clan
AT3G44700.1,50,180,50,186,PF03140.14,DUF247,Family,1,130,396,109.4,2.2e-31,1,No_clan
AT3G44700.1,194,351,185,351,PF03140.14,DUF247,Family,236,396,396,101.2,6.7e-29,1,No_clan
AT3G32047.1,43,486,43,495,PF00067.21,p450,Domain,1,449,463,292.5,4.8e-87,1,No_clan
AT3G11402.2,185,259,185,259,PF03107.15,C1_2,Domain,1,47,47,38.1,1.3e-09,1,CL0006
AT3G11402.2,271,315,271,315,PF03107.15,C1_2,Domain,1,47,47,26.6,5.1e-06,1,CL0006
AT3G11402.2,411,461,411,461,PF03107.15,C1_2,Domain,1,47,47,43.5,2.6e-11,1,CL0006
AT3G11402.2,471,523,470,523,PF03107.15,C1_2,Domain,2,47,47,29.9,4.9e-07,1,CL0006
AT3G11402.2,589,635,586,635,PF03107.15,C1_2,Domain,4,47,47,29.9,4.6e-07,1,CL0006
AT3G11402.2,721,893,720,895,PF03208.18,PRA1,Family,2,141,143,129.8,5.2e-38,1,No_clan
AT3G01550.1,77,369,77,369,PF03151.15,TPT,Family,1,290,290,400.6,3.7e-120,1,CL0184
AT3G54240.1,70,334,70,339,PF12697.6,Abhydrolase_6,Domain,1,206,212,61.2,1.9e-16,1,CL0028
AT3G54010.1,46,144,44,144,PF00254.27,FKBP_C,Domain,3,94,94,48.9,5.5e-13,1,CL0487
AT3G54010.1,176,256,168,257,PF00254.27,FKBP_C,Domain,9,93,94,21.4,0.00021,1,CL0487
AT3G54010.1,291,380,287,380,PF00254.27,FKBP_C,Domain,8,94,94,53.4,2.2e-14,1,CL0487
AT3G54010.1,486,509,484,512,PF13174.5,TPR_6,Repeat,3,26,33,14.1,0.053,1,CL0020
AT3G54010.2,1,54,1,54,PF00254.27,FKBP_C,Domain,44,94,94,23.8,3.8e-05,1,CL0487
AT3G54010.2,86,166,78,167,PF00254.27,FKBP_C,Domain,9,93,94,21.7,0.00017,1,CL0487
AT3G54010.2,201,290,197,290,PF00254.27,FKBP_C,Domain,8,94,94,53.7,1.8e-14,1,CL0487
AT3G54010.2,396,419,394,422,PF13174.5,TPR_6,Repeat,3,26,33,14.3,0.044,1,CL0020
AT3G48890.1,72,166,72,167,PF00173.27,Cyt-b5,Domain,1,73,74,51.6,7.1e-14,1,No_clan
AT3G27230.1,258,360,245,408,PF03141.15,Methyltransf_29,Family,363,465,506,27.1,1.3e-06,1,CL0063
AT3G45600.1,6,254,4,257,PF00335.19,Tetraspannin,Family,3,228,231,110.1,1.2e-31,1,CL0347
AT3G59110.1,192,459,190,461,PF00069.24,Pkinase,Domain,3,260,264,165.4,1.5e-48,1,CL0016
AT3G10320.1,199,429,197,431,PF04577.13,DUF563,Family,3,204,209,67.4,1.8e-18,1,No_clan
AT3G21620.1,7,177,6,177,PF13967.5,RSN1_TM,Family,2,156,156,168.6,7.7e-50,1,No_clan
AT3G21620.1,198,360,198,360,PF14703.5,PHM7_cyt,Domain,1,176,176,158.0,2.5e-46,1,CL0221
AT3G21620.1,371,643,371,643,PF02714.14,RSN1_7TM,Family,1,274,274,286.4,2e-85,1,CL0416
AT3G20560.1,7,97,7,98,PF13850.5,ERGIC_N,Domain,1,90,91,86.6,1e-24,1,No_clan
AT3G20560.1,147,242,143,259,PF00085.19,Thioredoxin,Domain,6,94,104,49.3,3.4e-13,1,CL0172
AT3G20560.1,287,464,274,464,PF07970.11,COPIIcoated_ERV,Family,47,221,221,93.7,1.3e-26,1,No_clan
AT3G16240.1,14,232,11,232,PF00230.19,MIP,Family,4,227,227,254.8,7.1e-76,1,No_clan
AT3G50120.1,105,514,105,514,PF03140.14,DUF247,Family,1,396,396,420.9,5.3e-126,1,No_clan
AT3G44900.1,60,467,57,470,PF00999.20,Na_H_Exchanger,Family,5,376,381,87.2,8.6e-25,1,CL0064
AT3G47670.1,112,264,111,264,PF04043.14,PMEI,Domain,2,154,154,100.6,9.3e-29,1,No_clan
AT3G52260.3,135,313,135,314,PF00849.21,PseudoU_synth_2,Family,1,160,161,77.6,1e-21,1,CL0649
AT3G44830.1,117,625,116,627,PF02450.14,LCAT,Family,2,390,392,208.3,1.9e-61,1,CL0028
AT3G59845.1,8,123,8,124,PF16884.4,ADH_N_2,Family,1,107,108,63.6,1.3e-17,1,CL0296
AT3G59845.1,170,303,170,304,PF00107.25,ADH_zinc_N,Family,1,128,130,89.1,2e-25,1,CL0063
AT3G08040.1,162,262,155,262,PF01554.17,MatE,Family,63,161,161,59.6,2.6e-16,1,CL0222
AT3G08040.1,323,469,319,479,PF01554.17,MatE,Family,6,152,161,42.9,3.5e-11,1,CL0222
AT3G08040.2,162,262,155,262,PF01554.17,MatE,Family,63,161,161,59.6,2.6e-16,1,CL0222
AT3G08040.2,323,469,319,479,PF01554.17,MatE,Family,6,152,161,42.9,3.5e-11,1,CL0222
AT3G10680.1,38,122,31,124,PF00011.20,HSP20,Family,8,99,101,28.5,1.2e-06,1,CL0190
AT3G02050.1,30,603,29,603,PF02705.15,K_trans,Family,2,534,534,620.0,3e-186,1,CL0062
AT3G18200.1,14,152,10,154,PF00892.19,EamA,Family,5,135,137,36.4,4.9e-09,1,CL0184
AT3G18200.1,183,321,182,322,PF00892.19,EamA,Family,2,136,137,57.9,1.1e-15,1,CL0184
AT3G18200.2,76,214,75,215,PF00892.19,EamA,Family,2,136,137,59.1,4.6e-16,1,CL0184
AT3G10560.1,47,502,47,510,PF00067.21,p450,Domain,1,455,463,344.5,8.2e-103,1,No_clan
AT3G19180.2,693,730,693,736,PF13355.5,DUF4101,Family,1,38,117,34.3,2.4e-08,1,No_clan
AT3G02590.1,134,263,133,263,PF04116.12,FA_hydroxylase,Family,2,133,133,68.4,7.1e-19,1,No_clan
AT3G16920.1,90,318,86,327,PF00182.18,Glyco_hydro_19,Domain,5,227,232,205.4,1.1e-60,1,CL0037
AT3G59030.1,62,221,61,221,PF01554.17,MatE,Family,2,161,161,95.4,2.5e-27,1,CL0222
AT3G59030.1,283,443,282,445,PF01554.17,MatE,Family,2,159,161,84.1,7.4e-24,1,CL0222
AT3G28300.1,28,380,28,380,PF05055.11,DUF677,Family,1,336,336,475.3,7.7e-143,1,CL0133
AT3G19830.1,413,509,413,518,PF00168.29,C2,Domain,1,94,103,50.2,2.4e-13,1,CL0154
AT3G19830.2,413,509,413,518,PF00168.29,C2,Domain,1,94,103,50.2,2.4e-13,1,CL0154
AT3G47480.1,117,178,114,179,PF13499.5,EF-hand_7,Domain,4,70,71,42.6,5.8e-11,1,CL0220
AT3G44220.1,74,177,74,178,PF03168.12,LEA_2,Domain,1,99,101,47.7,1.6e-12,1,CL0159
AT3G17611.2,1,124,1,129,PF01694.21,Rhomboid,Family,27,144,150,49.5,4e-13,1,CL0207
AT3G17611.2,181,203,179,205,PF00641.17,zf-RanBP,Domain,4,26,30,27.7,1.1e-06,1,CL0167
AT3G15380.1,326,670,326,670,PF04515.11,Choline_transpo,Family,1,326,326,272.0,6.4e-81,1,No_clan
AT3G63310.1,28,234,27,234,PF01027.19,Bax1-I,Family,2,207,207,164.5,2.7e-48,1,CL0453
AT3G20110.1,42,478,40,493,PF00067.21,p450,Domain,3,447,463,290.8,1.6e-86,1,No_clan
AT3G45290.1,17,481,16,486,PF03094.14,Mlo,Family,2,474,479,619.7,2.4e-186,1,No_clan
AT3G56660.1,172,231,170,233,PF00170.20,bZIP_1,Family,3,62,64,38.9,6.3e-10,1,CL0018
AT3G27540.1,40,384,37,384,PF04724.12,Glyco_transf_17,Family,4,349,349,602.3,2.4e-181,1,No_clan
AT3G23580.1,28,294,28,294,PF00268.20,Ribonuc_red_sm,Domain,1,278,278,403.9,3.4e-121,1,CL0044
AT3G52970.2,37,511,37,519,PF00067.21,p450,Domain,1,451,463,332.4,3.8e-99,1,No_clan
AT3G52970.1,37,497,37,505,PF00067.21,p450,Domain,1,451,463,342.3,4e-102,1,No_clan
AT3G03690.1,54,312,54,313,PF02485.20,Branch,Family,1,246,247,242.5,4.4e-72,1,CL0110
AT3G28270.1,29,372,29,372,PF05055.11,DUF677,Family,1,336,336,462.1,8.1e-139,1,CL0133
AT3G28270.2,29,372,29,372,PF05055.11,DUF677,Family,1,336,336,462.1,8.1e-139,1,CL0133
AT3G60030.1,127,200,127,201,PF03110.13,SBP,Domain,1,74,75,106.6,5.3e-31,1,No_clan
AT3G06370.1,31,443,25,444,PF00999.20,Na_H_Exchanger,Family,8,380,381,209.1,8e-62,1,CL0064
AT3G29100.1,26,64,24,64,PF05008.14,V-SNARE,Family,41,79,79,44.6,1.3e-11,1,CL0147
AT3G29100.1,102,167,102,167,PF12352.7,V-SNARE_C,Domain,1,66,66,84.0,5.9e-24,1,CL0147
AT3G29100.2,1,36,1,36,PF05008.14,V-SNARE,Family,44,79,79,40.5,2.4e-10,1,CL0147
AT3G29100.2,74,139,74,139,PF12352.7,V-SNARE_C,Domain,1,66,66,84.5,4.3e-24,1,CL0147
AT3G58810.1,113,353,113,353,PF01545.20,Cation_efflux,Family,1,199,199,146.4,7.9e-43,1,No_clan
AT3G58810.2,74,314,74,314,PF01545.20,Cation_efflux,Family,1,199,199,146.8,6e-43,1,No_clan
AT3G30842.1,89,136,9,137,PF14510.5,ABC_trans_N,Domain,33,79,80,35.4,1.1e-08,1,No_clan
AT3G30842.1,162,333,162,344,PF00005.26,ABC_tran,Domain,1,124,137,61.6,1e-16,1,CL0023
AT3G30842.1,498,710,497,710,PF01061.23,ABC2_membrane,Family,2,210,210,136.9,5.7e-40,1,CL0181
AT3G30842.1,842,989,842,989,PF00005.26,ABC_tran,Domain,1,137,137,66.3,3.5e-18,1,CL0023
AT3G30842.1,1135,1348,1134,1348,PF01061.23,ABC2_membrane,Family,2,210,210,159.8,5.5e-47,1,CL0181
AT3G60380.1,701,725,700,728,PF05553.10,DUF761,Family,2,26,36,38.6,5.3e-10,1,No_clan
AT3G19330.1,108,372,89,372,PF05055.11,DUF677,Family,60,336,336,44.2,1.1e-11,1,CL0133
AT3G25190.1,36,115,36,123,PF01988.18,VIT1,Family,1,81,214,84.8,6.7e-24,1,No_clan
AT3G25190.1,116,209,103,210,PF01988.18,VIT1,Family,120,213,214,67.8,1.1e-18,1,No_clan
AT3G54070.1,89,177,89,186,PF12796.6,Ank_2,Repeat,1,77,84,50.4,2.3e-13,1,CL0465
AT3G54070.1,399,516,398,518,PF13962.5,PGG,Domain,2,114,116,104.3,2.9e-30,1,No_clan
AT3G17440.1,152,210,147,212,PF12352.7,V-SNARE_C,Domain,6,64,66,29.0,8.9e-07,1,CL0147
AT3G48900.1,68,151,66,151,PF00867.17,XPG_I,Family,3,94,94,65.1,5.2e-18,1,CL0464
AT3G23110.1,39,82,38,82,PF08263.11,LRRNT_2,Family,2,41,41,49.3,4e-13,1,No_clan
AT3G23110.1,113,135,113,135,PF00560.32,LRR_1,Repeat,1,23,23,13.8,0.057,1,CL0022
AT3G23110.1,136,196,136,196,PF13855.5,LRR_8,Repeat,1,61,61,30.2,2.6e-07,1,CL0022
AT3G23110.1,280,340,280,340,PF13855.5,LRR_8,Repeat,1,61,61,42.1,5e-11,1,CL0022
