seq_id,alignment_start,alignment_end,envelope_start,envelope_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,bit_score,E-value,significance,clan
AT1G75820.1,26,67,24,67,PF08263.11,LRRNT_2,Family,3,41,41,30.7,2.6e-07,1,No_clan
AT1G75820.1,242,264,242,288,PF00560.32,LRR_1,Repeat,1,23,23,9.4,1.7,1,CL0022
AT1G75820.1,362,382,362,383,PF00560.32,LRR_1,Repeat,1,21,23,10.1,0.98,1,CL0022
AT1G75820.1,529,588,528,588,PF13855.5,LRR_8,Repeat,2,61,61,30.8,1.7e-07,1,CL0022
AT1G75820.1,693,967,692,967,PF07714.16,Pkinase_Tyr,Domain,2,260,260,146.7,6.9e-43,1,CL0016
AT1G59560.1,83,236,83,237,PF12483.7,GIDE,Family,1,158,159,136.1,6.8e-40,1,No_clan
AT1G59560.1,289,332,287,332,PF13920.5,zf-C3HC4_3,Domain,3,50,50,45.8,3.8e-12,1,CL0229
AT1G61610.1,76,181,76,182,PF01453.23,B_lectin,Domain,1,106,107,110.7,3e-32,1,No_clan
AT1G61610.1,212,328,212,329,PF00954.19,S_locus_glycop,Domain,1,110,111,116.7,6.6e-34,1,No_clan
AT1G61610.1,357,416,350,416,PF08276.10,PAN_2,Domain,3,66,66,62.3,3.3e-17,1,CL0168
AT1G61610.1,528,726,525,794,PF07714.16,Pkinase_Tyr,Domain,4,206,260,163.5,5.2e-48,1,CL0016
AT1G43090.1,64,390,58,400,PF00295.16,Glyco_hydro_28,Domain,6,320,325,308.8,3.6e-92,1,CL0268
AT1G72460.1,24,63,21,63,PF08263.11,LRRNT_2,Family,4,41,41,28.6,1.2e-06,1,No_clan
AT1G72460.1,366,630,361,630,PF07714.16,Pkinase_Tyr,Domain,10,260,260,102.5,2.2e-29,1,CL0016
AT1G54470.2,129,174,127,174,PF08263.11,LRRNT_2,Family,3,41,41,25.9,8.3e-06,1,No_clan
AT1G54470.2,773,828,770,828,PF13855.5,LRR_8,Repeat,6,61,61,35.7,5e-09,1,CL0022
AT1G54470.1,129,174,127,174,PF08263.11,LRRNT_2,Family,3,41,41,27.2,3.3e-06,1,No_clan
AT1G54470.1,356,407,355,410,PF13855.5,LRR_8,Repeat,2,55,61,27.1,2.4e-06,1,CL0022
AT1G56130.1,292,351,291,351,PF13855.5,LRR_8,Repeat,2,61,61,28.7,7.4e-07,1,CL0022
AT1G56130.1,427,613,425,613,PF11721.7,Malectin,Domain,3,165,165,137.1,5.4e-40,1,CL0468
AT1G56130.1,698,960,694,962,PF07714.16,Pkinase_Tyr,Domain,5,258,260,151.4,2.6e-44,1,CL0016
AT1G13080.1,32,487,32,497,PF00067.21,p450,Domain,1,451,463,347.3,1.2e-103,1,No_clan
AT1G11350.1,69,177,69,178,PF01453.23,B_lectin,Domain,1,106,107,95.3,1.9e-27,1,No_clan
AT1G11350.1,208,318,208,319,PF00954.19,S_locus_glycop,Domain,1,110,111,111.8,2.2e-32,1,No_clan
AT1G11350.1,350,408,340,408,PF08276.10,PAN_2,Domain,3,66,66,63.0,1.9e-17,1,CL0168
AT1G11350.1,514,713,512,783,PF07714.16,Pkinase_Tyr,Domain,3,206,260,163.9,4e-48,1,CL0016
AT1G11350.1,785,830,785,830,PF11883.7,DUF3403,Family,1,47,47,31.7,1.2e-07,1,No_clan
AT1G68220.1,59,154,59,155,PF06749.11,DUF1218,Family,1,90,91,78.1,5.2e-22,1,No_clan
AT1G22690.1,60,119,60,119,PF02704.13,GASA,Family,1,60,60,73.7,8.8e-21,1,No_clan
AT1G22690.2,60,119,60,119,PF02704.13,GASA,Family,1,60,60,73.7,8.8e-21,1,No_clan
AT1G22690.3,60,119,60,119,PF02704.13,GASA,Family,1,60,60,73.7,8.8e-21,1,No_clan
AT1G15020.2,44,142,42,154,PF00085.19,Thioredoxin,Domain,3,91,104,44.4,1.2e-11,1,CL0172
AT1G15020.2,304,397,304,398,PF04777.12,Evr1_Alr,Family,1,98,99,70.3,1.4e-19,1,No_clan
AT1G15020.1,44,142,42,154,PF00085.19,Thioredoxin,Domain,3,91,104,44.5,1.1e-11,1,CL0172
AT1G15020.1,304,397,304,398,PF04777.12,Evr1_Alr,Family,1,98,99,70.5,1.3e-19,1,No_clan
AT1G51940.1,148,187,144,187,PF01476.19,LysM,Domain,5,44,44,23.0,5.9e-05,1,CL0187
AT1G51940.1,345,621,341,623,PF07714.16,Pkinase_Tyr,Domain,5,258,260,166.1,8.3e-49,1,CL0016
AT1G58190.2,31,68,29,68,PF08263.11,LRRNT_2,Family,3,41,41,26.2,6.8e-06,1,No_clan
AT1G58190.2,300,358,299,358,PF13855.5,LRR_8,Repeat,2,61,61,36.4,3.1e-09,1,CL0022
AT1G58190.2,493,553,492,553,PF13855.5,LRR_8,Repeat,2,61,61,32.2,6.2e-08,1,CL0022
AT1G58190.2,847,902,846,902,PF13855.5,LRR_8,Repeat,6,61,61,33.7,2.1e-08,1,CL0022
AT1G58190.1,31,68,29,68,PF08263.11,LRRNT_2,Family,3,41,41,26.3,6e-06,1,No_clan
AT1G58190.1,225,284,224,284,PF13855.5,LRR_8,Repeat,2,61,61,41.6,7.3e-11,1,CL0022
AT1G58190.1,755,806,750,806,PF13855.5,LRR_8,Repeat,10,61,61,28.6,8.3e-07,1,CL0022
AT1G09970.2,28,69,27,69,PF08263.11,LRRNT_2,Family,2,41,41,38.8,7.7e-10,1,No_clan
AT1G09970.2,98,153,97,156,PF13855.5,LRR_8,Repeat,2,58,61,32.0,7.2e-08,1,CL0022
AT1G09970.2,668,950,666,952,PF00069.24,Pkinase,Domain,3,260,264,152.7,1.1e-44,1,CL0016
AT1G09970.1,28,69,27,69,PF08263.11,LRRNT_2,Family,2,41,41,38.8,7.7e-10,1,No_clan
AT1G09970.1,98,153,97,156,PF13855.5,LRR_8,Repeat,2,58,61,32.0,7.2e-08,1,CL0022
AT1G09970.1,668,949,666,951,PF00069.24,Pkinase,Domain,3,260,264,158.0,2.7e-46,1,CL0016
AT1G62950.1,32,70,30,70,PF08263.11,LRRNT_2,Family,4,41,41,36.1,5.3e-09,1,No_clan
AT1G62950.1,146,167,146,169,PF00560.32,LRR_1,Repeat,1,22,23,10.7,0.61,1,CL0022
AT1G62950.1,602,879,600,881,PF00069.24,Pkinase,Domain,3,260,264,119.7,1.3e-34,1,CL0016
AT1G65870.1,45,187,44,188,PF03018.13,Dirigent,Family,2,147,148,181.7,6.8e-54,1,CL0650
AT1G53420.1,365,548,364,548,PF11721.7,Malectin,Domain,2,165,165,162.6,7.8e-48,1,CL0468
AT1G53420.1,628,895,624,895,PF07714.16,Pkinase_Tyr,Domain,5,260,260,164.2,3.1e-48,1,CL0016
AT1G77410.1,31,337,31,338,PF01301.18,Glyco_hydro_35,Domain,1,315,316,380.4,8e-114,1,CL0058
AT1G77410.1,737,814,737,814,PF02140.17,Gal_Lectin,Domain,1,80,80,75.6,2.8e-21,1,No_clan
AT1G48930.1,31,489,31,490,PF00759.18,Glyco_hydro_9,Domain,1,409,410,465.4,2.1e-139,1,CL0059
AT1G48930.1,535,614,535,617,PF09478.9,CBM49,Domain,1,80,81,90.0,8.6e-26,1,CL0203
AT3G52640.2,251,489,251,489,PF05450.14,Nicastrin,Family,1,234,234,246.9,1.7e-73,1,CL0035
AT3G52640.1,251,460,251,460,PF05450.14,Nicastrin,Family,1,234,234,248.5,5.2e-74,1,CL0035
AT3G52640.3,251,489,251,489,PF05450.14,Nicastrin,Family,1,234,234,247.3,1.3e-73,1,CL0035
AT3G10185.1,44,103,44,103,PF02704.13,GASA,Family,1,60,60,79.5,1.4e-22,1,No_clan
AT3G21990.1,37,132,37,134,PF01657.16,Stress-antifung,Family,1,93,95,73.2,1.9e-20,1,No_clan
AT3G21990.1,153,250,148,251,PF01657.16,Stress-antifung,Family,7,94,95,46.7,3.5e-12,1,No_clan
AT3G03305.1,60,277,59,278,PF00149.27,Metallophos,Domain,2,203,204,57.9,1.9e-15,1,CL0163
AT3G13790.1,56,378,56,378,PF00251.19,Glyco_hydro_32N,Domain,1,305,305,375.1,2.9e-112,1,CL0143
AT3G13790.1,381,577,381,577,PF08244.11,Glyco_hydro_32C,Domain,1,161,161,108.4,3.2e-31,1,CL0004
AT3G13790.2,56,375,56,375,PF00251.19,Glyco_hydro_32N,Domain,1,305,305,355.4,2.9e-106,1,CL0143
AT3G13790.2,378,574,378,574,PF08244.11,Glyco_hydro_32C,Domain,1,161,161,108.4,3.2e-31,1,CL0004
AT3G63470.1,86,492,86,493,PF00450.21,Peptidase_S10,Domain,1,418,419,457.7,4.6e-137,1,CL0028
AT3G24660.1,37,68,30,69,PF08263.11,LRRNT_2,Family,8,38,41,23.2,5.8e-05,1,No_clan
AT3G24660.1,200,258,199,258,PF13855.5,LRR_8,Repeat,2,61,61,32.7,4.4e-08,1,CL0022
AT3G24660.1,377,649,374,649,PF07714.16,Pkinase_Tyr,Domain,5,260,260,99.3,2e-28,1,CL0016
AT3G05200.1,127,170,126,170,PF13639.5,zf-RING_2,Domain,2,44,44,52.6,3.9e-14,1,CL0229
AT3G28780.1,71,171,71,182,PF06746.10,DUF1216,Family,1,116,134,37.0,2.7e-09,1,No_clan
AT3G28790.1,473,598,473,598,PF06746.10,DUF1216,Family,1,134,134,145.1,1.2e-42,1,No_clan
AT3G05660.1,33,78,32,78,PF08263.11,LRRNT_2,Family,3,41,41,43.0,3.8e-11,1,No_clan
AT3G05660.1,113,171,111,171,PF13855.5,LRR_8,Repeat,3,61,61,27.1,2.5e-06,1,CL0022
AT3G05660.1,504,525,504,526,PF00560.32,LRR_1,Repeat,1,22,23,10.2,0.9,1,CL0022
AT3G05660.1,551,571,551,573,PF00560.32,LRR_1,Repeat,1,21,23,12.6,0.14,1,CL0022
AT3G05660.1,712,771,711,771,PF13855.5,LRR_8,Repeat,2,61,61,29.1,5.6e-07,1,CL0022
AT3G09190.1,26,253,24,260,PF00139.18,Lectin_legB,Domain,3,236,250,134.7,3.7e-39,1,CL0004
AT3G07970.1,97,427,97,436,PF00295.16,Glyco_hydro_28,Domain,1,320,325,336.5,1.4e-100,1,CL0268
AT3G24230.1,188,369,179,369,PF00544.18,Pec_lyase_C,Domain,32,211,211,77.1,1.2e-21,1,CL0268
AT3G13380.1,33,73,31,73,PF08263.11,LRRNT_2,Family,4,41,41,32.8,5.8e-08,1,No_clan
AT3G13380.1,278,338,274,338,PF13855.5,LRR_8,Repeat,2,61,61,31.0,1.4e-07,1,CL0022
AT3G13380.1,376,398,376,398,PF00560.32,LRR_1,Repeat,1,23,23,12.6,0.15,1,CL0022
AT3G13380.1,404,462,402,462,PF13855.5,LRR_8,Repeat,3,61,61,28.1,1.2e-06,1,CL0022
AT3G13380.1,665,723,664,723,PF13855.5,LRR_8,Repeat,3,61,61,41.7,6.8e-11,1,CL0022
AT3G13380.1,860,1129,858,1132,PF00069.24,Pkinase,Domain,3,259,264,153.8,5e-45,1,CL0016
AT3G01840.1,182,205,177,213,PF01476.19,LysM,Domain,6,29,44,16.0,0.0086,1,CL0187
AT3G01840.1,362,613,349,615,PF07714.16,Pkinase_Tyr,Domain,28,258,260,78.8,3.6e-22,1,CL0016
AT3G61750.1,77,164,64,177,PF03351.16,DOMON,Domain,17,102,125,40.0,3.7e-10,1,CL0559
AT3G61750.1,220,340,219,344,PF03188.15,Cytochrom_B561,Family,2,130,137,27.1,3.4e-06,1,CL0328
AT3G09090.1,504,524,503,536,PF01839.22,FG-GAP,Repeat,2,22,37,23.5,4.1e-05,1,CL0186
AT3G08030.1,27,183,27,183,PF04862.11,DUF642,Domain,1,157,157,218.5,3.5e-65,1,CL0202
AT3G08030.1,194,361,194,362,PF04862.11,DUF642,Domain,1,156,157,60.0,2.1e-16,1,CL0202
AT3G45275.1,48,95,47,110,PF05617.10,Prolamin_like,Domain,2,54,74,24.0,3.1e-05,1,CL0482
AT3G03860.1,74,155,58,159,PF00085.19,Thioredoxin,Domain,18,100,104,32.3,6.7e-08,1,CL0172
AT3G21960.2,44,137,43,138,PF01657.16,Stress-antifung,Family,2,93,95,55.2,8e-15,1,No_clan
AT3G21960.2,162,253,155,256,PF01657.16,Stress-antifung,Family,10,91,95,45.5,8.5e-12,1,No_clan
AT3G13065.1,29,68,28,69,PF08263.11,LRRNT_2,Family,2,40,41,35.0,1.2e-08,1,No_clan
AT3G13065.1,143,201,141,201,PF13855.5,LRR_8,Repeat,3,61,61,38.9,5e-10,1,CL0022
AT3G13065.1,418,682,415,683,PF07714.16,Pkinase_Tyr,Domain,4,259,260,134.7,3.2e-39,1,CL0016
AT3G22040.1,40,133,39,134,PF01657.16,Stress-antifung,Family,2,93,95,56.9,2.3e-15,1,No_clan
AT3G22040.1,160,251,151,252,PF01657.16,Stress-antifung,Family,10,94,95,44.4,1.8e-11,1,No_clan
AT3G45390.1,27,278,26,282,PF00139.18,Lectin_legB,Domain,2,246,250,227.7,1.5e-67,1,CL0004
AT3G45390.1,355,413,351,421,PF07714.16,Pkinase_Tyr,Domain,5,69,260,30.2,2.4e-07,1,CL0016
AT3G45390.1,427,536,415,538,PF07714.16,Pkinase_Tyr,Domain,163,258,260,23.7,2.3e-05,1,CL0016
AT3G26150.1,31,491,31,496,PF00067.21,p450,Domain,1,458,463,313.7,1.8e-93,1,No_clan
AT3G55677.1,46,157,46,162,PF05938.10,Self-incomp_S1,Family,1,98,104,88.7,2.9e-25,1,No_clan
AT3G16570.1,75,137,75,137,PF05498.10,RALF,Family,1,64,64,106.8,6.9e-31,1,No_clan
AT3G29810.1,52,215,52,215,PF04833.14,COBRA,Family,1,165,165,237.2,7.6e-71,1,No_clan
AT3G10410.1,97,494,91,494,PF00450.21,Peptidase_S10,Domain,9,419,419,438.5,3.2e-131,1,CL0028
AT3G01185.1,71,142,70,142,PF05617.10,Prolamin_like,Domain,2,74,74,50.5,1.6e-13,1,CL0482
AT3G24240.1,105,165,105,165,PF13855.5,LRR_8,Repeat,1,61,61,30.3,2.5e-07,1,CL0022
AT3G24240.1,467,526,466,526,PF13855.5,LRR_8,Repeat,2,61,61,28.0,1.2e-06,1,CL0022
AT3G24240.1,790,1062,786,1063,PF07714.16,Pkinase_Tyr,Domain,5,259,260,141.4,2.9e-41,1,CL0016
AT3G17790.1,47,256,46,257,PF00149.27,Metallophos,Domain,2,203,204,73.1,3.9e-20,1,CL0163
AT3G19400.1,44,101,44,101,PF08246.11,Inhibitor_I29,Domain,1,58,58,55.2,6.5e-15,1,No_clan
AT3G19400.1,130,348,130,348,PF00112.22,Peptidase_C1,Domain,1,219,219,276.8,1.6e-82,1,CL0125
AT3G19400.2,44,101,44,101,PF08246.11,Inhibitor_I29,Domain,1,58,58,55.7,4.6e-15,1,No_clan
AT3G19400.2,130,283,130,289,PF00112.22,Peptidase_C1,Domain,1,155,219,183.6,4.9e-54,1,CL0125
AT3G08650.1,170,295,159,307,PF02535.21,Zip,Family,183,309,333,44.6,1e-11,1,CL0184
AT3G02885.1,38,97,38,97,PF02704.13,GASA,Family,1,60,60,82.6,1.5e-23,1,No_clan
AT3G55550.1,25,269,23,274,PF00139.18,Lectin_legB,Domain,3,245,250,245.2,6.5e-73,1,CL0004
AT3G55550.1,348,552,346,616,PF00069.24,Pkinase,Domain,3,201,264,159.2,1.2e-46,1,CL0016
AT3G21980.1,37,107,37,121,PF01657.16,Stress-antifung,Family,1,72,95,44.4,1.8e-11,1,No_clan
AT3G21980.1,124,219,117,220,PF01657.16,Stress-antifung,Family,9,94,95,46.2,5.2e-12,1,No_clan
AT3G07570.1,65,139,54,155,PF03351.16,DOMON,Domain,14,89,125,32.7,6.5e-08,1,CL0559
AT3G07570.1,213,334,206,339,PF03188.15,Cytochrom_B561,Family,2,130,137,30.1,4.2e-07,1,CL0328
AT3G15370.1,62,146,62,146,PF03330.17,DPBB_1,Domain,1,83,83,72.4,2.6e-20,1,CL0199
AT3G15370.1,157,235,157,235,PF01357.20,Pollen_allerg_1,Domain,1,80,80,81.6,2.9e-23,1,No_clan
AT3G47110.1,38,76,37,77,PF08263.11,LRRNT_2,Family,2,40,41,41.2,1.3e-10,1,No_clan
AT3G47110.1,107,165,105,165,PF13855.5,LRR_8,Repeat,3,61,61,29.7,3.8e-07,1,CL0022
AT3G47110.1,721,942,719,1011,PF00069.24,Pkinase,Domain,3,201,264,121.0,5e-35,1,CL0016
AT3G04290.1,31,341,30,342,PF00657.21,Lipase_GDSL,Family,2,199,200,57.4,1.7e-15,1,CL0264
AT3G44100.1,25,143,24,143,PF02221.14,E1_DerP2_DerF2,Domain,2,134,134,82.8,2.7e-23,1,CL0532
AT3G46570.1,27,342,27,344,PF00332.17,Glyco_hydro_17,Domain,1,307,309,277.3,1.6e-82,1,CL0058
AT3G50050.1,93,257,93,257,PF14543.5,TAXi_N,Domain,1,179,179,128.8,2.4e-37,1,CL0129
AT3G50050.1,277,431,276,433,PF14541.5,TAXi_C,Domain,2,159,161,101.4,4.1e-29,1,CL0129
AT3G20380.1,110,212,106,234,PF00917.25,MATH,Domain,16,104,113,25.9,7.8e-06,1,CL0389
AT3G20380.1,249,363,247,365,PF00917.25,MATH,Domain,4,110,113,22.0,0.00013,1,CL0389
AT3G01260.1,121,420,120,421,PF01263.19,Aldose_epim,Family,2,300,301,184.1,3.5e-54,1,CL0103
AT3G26290.1,33,487,32,493,PF00067.21,p450,Domain,2,457,463,332.3,4.2e-99,1,No_clan
AT3G48280.1,31,466,31,479,PF00067.21,p450,Domain,1,447,463,335.0,6.2e-100,1,No_clan
AT3G26210.1,32,486,32,495,PF00067.21,p450,Domain,1,454,463,330.6,1.4e-98,1,No_clan
AT3G28450.1,31,73,30,73,PF08263.11,LRRNT_2,Family,2,41,41,35.0,1.2e-08,1,No_clan
AT3G28450.1,330,571,310,575,PF07714.16,Pkinase_Tyr,Domain,29,256,260,93.4,1.3e-26,1,CL0016
AT3G30387.1,38,108,38,109,PF05617.10,Prolamin_like,Domain,1,73,74,58.9,3.8e-16,1,CL0482
AT3G45330.1,28,278,27,280,PF00139.18,Lectin_legB,Domain,2,248,250,249.9,2.5e-74,1,CL0004
AT3G45330.1,352,614,348,616,PF07714.16,Pkinase_Tyr,Domain,5,258,260,137.2,5.5e-40,1,CL0016
AT3G47580.1,23,61,22,62,PF08263.11,LRRNT_2,Family,2,40,41,36.7,3.6e-09,1,No_clan
AT3G47580.1,115,137,115,137,PF00560.32,LRR_1,Repeat,1,23,23,11.4,0.36,1,CL0022
AT3G47580.1,163,185,163,185,PF00560.32,LRR_1,Repeat,1,23,23,10.4,0.77,1,CL0022
AT3G47580.1,436,457,435,457,PF00560.32,LRR_1,Repeat,2,23,23,13.3,0.084,1,CL0022
AT3G47580.1,705,947,703,996,PF00069.24,Pkinase,Domain,3,222,264,125.4,2.4e-36,1,CL0016
AT3G07540.1,470,827,469,828,PF02181.22,FH2,Family,2,371,372,283.1,3.1e-84,1,No_clan
AT3G08870.1,34,287,33,293,PF00139.18,Lectin_legB,Domain,2,243,250,241.2,1.1e-71,1,CL0004
AT3G08870.1,368,633,368,636,PF00069.24,Pkinase,Domain,1,259,264,162.9,8.4e-48,1,CL0016
AT3G11700.1,52,187,51,187,PF02469.21,Fasciclin,Domain,2,128,128,69.4,2.9e-19,1,No_clan
AT3G11700.1,296,416,282,416,PF02469.21,Fasciclin,Domain,14,128,128,31.1,2.1e-07,1,No_clan
AT3G46330.1,34,356,34,356,PF12819.6,Malectin_like,Domain,1,336,336,395.5,1.8e-118,1,CL0468
AT3G46330.1,416,472,412,472,PF13855.5,LRR_8,Repeat,5,61,61,37.0,2e-09,1,CL0022
AT3G46330.1,568,833,567,836,PF07714.16,Pkinase_Tyr,Domain,3,257,260,157.9,2.5e-46,1,CL0016
AT3G46400.1,31,355,31,355,PF12819.6,Malectin_like,Domain,1,336,336,369.6,1.3e-110,1,CL0468
AT3G46400.1,411,471,411,471,PF13855.5,LRR_8,Repeat,1,61,61,30.7,1.8e-07,1,CL0022
AT3G46400.1,577,843,576,845,PF07714.16,Pkinase_Tyr,Domain,2,258,260,160.8,3.5e-47,1,CL0016
AT3G19300.1,330,592,327,595,PF00069.24,Pkinase,Domain,5,260,264,173.3,5.8e-51,1,CL0016
AT3G13750.1,41,345,40,346,PF01301.18,Glyco_hydro_35,Domain,2,315,316,394.7,3.6e-118,1,CL0058
AT3G13750.1,769,846,769,846,PF02140.17,Gal_Lectin,Domain,1,80,80,74.3,7.5e-21,1,No_clan
AT3G20520.1,343,640,343,640,PF03009.16,GDPD,Family,2,259,259,88.6,5.2e-25,1,CL0384
AT3G51740.1,54,91,51,92,PF08263.11,LRRNT_2,Family,5,40,41,27.6,2.5e-06,1,No_clan
AT3G51740.1,164,180,164,182,PF13516.5,LRR_6,Repeat,1,17,24,9.0,1.4,1,CL0022
AT3G51740.1,265,323,263,323,PF13855.5,LRR_8,Repeat,3,61,61,38.2,8.5e-10,1,CL0022
AT3G51740.1,336,395,335,395,PF13855.5,LRR_8,Repeat,2,61,61,31.2,1.3e-07,1,CL0022
AT3G51740.1,541,805,537,805,PF07714.16,Pkinase_Tyr,Domain,5,260,260,135.5,1.8e-39,1,CL0016
AT3G45440.1,25,268,24,273,PF00139.18,Lectin_legB,Domain,2,245,250,224.8,1.1e-66,1,CL0004
AT3G45440.1,343,608,342,610,PF00069.24,Pkinase,Domain,2,260,264,146.1,1.1e-42,1,CL0016
AT3G42565.1,47,104,47,114,PF05617.10,Prolamin_like,Domain,1,59,74,40.3,2.5e-10,1,CL0482
AT3G58100.1,40,111,40,112,PF07983.12,X8,Domain,1,75,76,74.3,8.9e-21,1,No_clan
AT3G22060.1,39,133,38,134,PF01657.16,Stress-antifung,Family,2,94,95,77.3,1e-21,1,No_clan
AT3G22060.1,153,245,149,246,PF01657.16,Stress-antifung,Family,7,94,95,58.8,5.9e-16,1,No_clan
AT3G62360.1,976,1030,974,1051,PF13620.5,CarboxypepD_reg,Domain,4,57,82,31.4,1.6e-07,1,CL0287
AT3G28770.1,66,198,66,198,PF06746.10,DUF1216,Family,1,134,134,130.0,5.1e-38,1,No_clan
AT3G28770.1,1907,2057,1907,2066,PF06746.10,DUF1216,Family,1,131,134,164.1,1.5e-48,1,No_clan
AT3G44115.1,38,107,38,108,PF05617.10,Prolamin_like,Domain,1,72,74,51.5,8.2e-14,1,CL0482
AT3G10460.1,24,128,23,128,PF05938.10,Self-incomp_S1,Family,2,104,104,78.7,3.8e-22,1,No_clan
AT3G25585.3,2,68,1,68,PF01066.20,CDP-OH_P_transf,Family,10,66,66,47.9,1.6e-12,1,No_clan
AT3G57260.1,32,338,32,338,PF00332.17,Glyco_hydro_17,Domain,1,309,309,409.8,7.5e-123,1,CL0058
AT3G21770.1,47,287,42,291,PF00141.22,peroxidase,Domain,3,225,229,249.9,2.2e-74,1,CL0617
AT3G43960.1,41,98,41,98,PF08246.11,Inhibitor_I29,Domain,1,58,58,60.4,1.6e-16,1,No_clan
AT3G43960.1,127,346,127,346,PF00112.22,Peptidase_C1,Domain,1,219,219,232.6,5e-69,1,CL0125
AT3G59700.1,31,250,18,259,PF00139.18,Lectin_legB,Domain,20,233,250,190.7,2.8e-56,1,CL0004
AT3G59700.1,338,547,338,607,PF00069.24,Pkinase,Domain,1,204,264,170.8,3.2e-50,1,CL0016
AT3G26830.1,29,477,29,484,PF00067.21,p450,Domain,1,449,463,293.0,3.4e-87,1,No_clan
AT3G23150.1,187,331,187,331,PF01590.25,GAF,Domain,1,133,133,50.6,2.7e-13,1,CL0161
AT3G23150.1,648,759,648,763,PF00072.23,Response_reg,Domain,1,108,112,59.1,4.1e-16,1,CL0304
AT3G49670.1,26,65,24,65,PF08263.11,LRRNT_2,Family,3,41,41,49.3,4.1e-13,1,No_clan
AT3G49670.1,143,182,142,185,PF12799.6,LRR_4,Repeat,2,38,43,33.3,4.1e-08,1,CL0022
AT3G49670.1,691,961,690,961,PF07714.16,Pkinase_Tyr,Domain,2,260,260,158.4,1.9e-46,1,CL0016
AT3G57240.1,35,340,35,340,PF00332.17,Glyco_hydro_17,Domain,1,309,309,372.0,2.5e-111,1,CL0058
AT3G25265.1,25,80,24,80,PF07333.11,SLR1-BP,Domain,2,58,58,51.2,1.2e-13,1,CL0054
AT3G62060.1,54,398,48,399,PF03283.12,PAE,Family,8,354,355,533.1,2.9e-160,1,CL0028
AT3G60720.1,34,132,33,133,PF01657.16,Stress-antifung,Family,2,94,95,70.6,1.2e-19,1,No_clan
AT3G60720.1,148,232,147,234,PF01657.16,Stress-antifung,Family,2,92,95,41.6,1.4e-10,1,No_clan
AT3G22845.1,30,205,26,206,PF01105.23,EMP24_GP25L,Domain,6,181,182,142.3,1.4e-41,1,CL0521
AT3G30385.1,38,108,38,109,PF05617.10,Prolamin_like,Domain,1,73,74,58.9,3.8e-16,1,CL0482
AT3G03670.1,40,285,39,285,PF00141.22,peroxidase,Domain,2,229,229,215.8,5.8e-64,1,CL0617
AT3G59750.1,23,145,17,148,PF00139.18,Lectin_legB,Domain,9,138,250,91.1,7.5e-26,1,CL0004
AT3G59750.1,147,213,145,224,PF00139.18,Lectin_legB,Domain,164,232,250,33.8,2.3e-08,1,CL0004
AT3G59750.1,303,512,303,572,PF00069.24,Pkinase,Domain,1,204,264,167.1,4.3e-49,1,CL0016
AT3G55430.1,29,341,29,343,PF00332.17,Glyco_hydro_17,Domain,1,307,309,257.0,2.4e-76,1,CL0058
AT3G55430.1,365,436,365,436,PF07983.12,X8,Domain,1,76,76,83.6,1.1e-23,1,No_clan
AT3G07850.1,101,424,97,436,PF00295.16,Glyco_hydro_28,Domain,7,320,325,328.9,2.7e-98,1,CL0268
AT3G54080.1,109,244,106,253,PF00139.18,Lectin_legB,Domain,98,238,250,39.7,3.5e-10,1,CL0004
AT3G66658.2,61,527,58,527,PF00171.21,Aldedh,Family,5,462,462,415.3,2.4e-124,1,CL0099
AT3G66658.1,61,527,58,527,PF00171.21,Aldedh,Family,5,462,462,415.7,1.8e-124,1,CL0099
AT3G60270.1,34,114,34,114,PF02298.16,Cu_bind_like,Domain,1,84,84,91.3,2.8e-26,1,CL0026
AT3G09570.1,134,415,133,416,PF06814.12,Lung_7-TM_R,Family,7,294,295,165.8,1.2e-48,1,CL0192
AT3G53010.1,29,262,28,263,PF03629.17,SASA,Domain,2,224,225,288.2,4e-86,1,CL0264
AT3G30180.1,35,458,35,462,PF00067.21,p450,Domain,1,459,463,188.2,2.1e-55,1,No_clan
AT3G26220.1,30,485,30,496,PF00067.21,p450,Domain,1,451,463,348.1,6.6e-104,1,No_clan
AT3G10720.2,82,230,78,231,PF04043.14,PMEI,Domain,6,153,154,75.5,5e-21,1,No_clan
AT3G10720.2,303,601,302,601,PF01095.18,Pectinesterase,Family,2,298,298,452.9,2.9e-136,1,CL0268
AT3G26860.2,23,114,22,121,PF05938.10,Self-incomp_S1,Family,2,91,104,67.0,1.6e-18,1,No_clan
AT3G51980.1,65,156,65,156,PF08609.9,Fes1,Family,1,93,93,53.2,3.8e-14,1,No_clan
AT3G27680.1,24,132,23,132,PF05938.10,Self-incomp_S1,Family,2,104,104,79.1,2.8e-22,1,No_clan
AT3G20370.1,105,200,96,212,PF00917.25,MATH,Domain,11,97,113,34.1,2.2e-08,1,CL0389
AT3G20370.1,246,368,245,369,PF00917.25,MATH,Domain,2,111,113,29.5,6.1e-07,1,CL0389
AT3G19270.1,35,445,35,460,PF00067.21,p450,Domain,1,443,463,266.2,4.7e-79,1,No_clan
AT3G07140.1,17,593,15,595,PF04113.13,Gpi16,Family,3,557,559,609.3,5.4e-183,1,No_clan
AT3G07140.2,17,593,15,594,PF04113.13,Gpi16,Family,3,558,559,609.0,7e-183,1,No_clan
AT3G19700.1,24,64,23,64,PF08263.11,LRRNT_2,Family,2,41,41,19.2,0.001,1,No_clan
